product_code,x,y,cluster_name,target,name
2713,-0.6725995142691485,0.9967231733765124,Minerals,2712," Petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous minerals...."
4703,-1.039295629562411,0.8247545649236381,Agriculture,4705," Chemical wood pulp, soda or sulphate, other than dissolving grades."
4703,-1.039295629562411,0.8247545649236381,Agriculture,4702," Chemical wood pulp, soda or sulphate, other than dissolving grades."
4703,-1.039295629562411,0.8247545649236381,Agriculture,4804," Chemical wood pulp, soda or sulphate, other than dissolving grades."
4703,-1.039295629562411,0.8247545649236381,Agriculture,3806," Chemical wood pulp, soda or sulphate, other than dissolving grades."
4703,-1.039295629562411,0.8247545649236381,Agriculture,4802," Chemical wood pulp, soda or sulphate, other than dissolving grades."
7325,0.251402133414349,-0.108832433587346,"Construction, Building, and Home Supplies",7308, Other cast articles of iron or steel.
7325,0.251402133414349,-0.108832433587346,"Construction, Building, and Home Supplies",8403, Other cast articles of iron or steel.
7325,0.251402133414349,-0.108832433587346,"Construction, Building, and Home Supplies",8417, Other cast articles of iron or steel.
7325,0.251402133414349,-0.108832433587346,"Construction, Building, and Home Supplies",7307, Other cast articles of iron or steel.
7325,0.251402133414349,-0.108832433587346,"Construction, Building, and Home Supplies",7315, Other cast articles of iron or steel.
8710,-1.036878497879708,0.1351166279461972,Industrial Chemicals and Metals,9306," Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles...."
8710,-1.036878497879708,0.1351166279461972,Industrial Chemicals and Metals,9305," Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles...."
8710,-1.036878497879708,0.1351166279461972,Industrial Chemicals and Metals,2844," Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles...."
8710,-1.036878497879708,0.1351166279461972,Industrial Chemicals and Metals,9303," Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles...."
8710,-1.036878497879708,0.1351166279461972,Industrial Chemicals and Metals,5502," Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles...."
2923,-2.530874702318103,0.4634590882186891,Industrial Chemicals and Metals,2915," Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined...."
2923,-2.530874702318103,0.4634590882186891,Industrial Chemicals and Metals,3504," Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined...."
2923,-2.530874702318103,0.4634590882186891,Industrial Chemicals and Metals,3815," Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined...."
2923,-2.530874702318103,0.4634590882186891,Industrial Chemicals and Metals,3001," Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined...."
2923,-2.530874702318103,0.4634590882186891,Industrial Chemicals and Metals,3912," Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined...."
3002,-2.824156531426937,0.4015145153756001,Industrial Chemicals and Metals,3821,Organisms (excluding yeasts) and similar products.
3002,-2.824156531426937,0.4015145153756001,Industrial Chemicals and Metals,3822,Organisms (excluding yeasts) and similar products.
3002,-2.824156531426937,0.4015145153756001,Industrial Chemicals and Metals,2937,Organisms (excluding yeasts) and similar products.
3002,-2.824156531426937,0.4015145153756001,Industrial Chemicals and Metals,3001,Organisms (excluding yeasts) and similar products.
3002,-2.824156531426937,0.4015145153756001,Industrial Chemicals and Metals,3006,Organisms (excluding yeasts) and similar products.
8403,0.1943175401745072,0.0987379974394628,"Construction, Building, and Home Supplies",7322, Central heating boilers other than those of heading 84.02.
8403,0.1943175401745072,0.0987379974394628,"Construction, Building, and Home Supplies",6806, Central heating boilers other than those of heading 84.02.
8403,0.1943175401745072,0.0987379974394628,"Construction, Building, and Home Supplies",1514, Central heating boilers other than those of heading 84.02.
8403,0.1943175401745072,0.0987379974394628,"Construction, Building, and Home Supplies",7008, Central heating boilers other than those of heading 84.02.
8403,0.1943175401745072,0.0987379974394628,"Construction, Building, and Home Supplies",7325, Central heating boilers other than those of heading 84.02.
8430,-1.1951613156695595,-0.4268504629766918,Metalworking and Electrical Machinery and Parts,8426,Blowers.
8430,-1.1951613156695595,-0.4268504629766918,Metalworking and Electrical Machinery and Parts,8429,Blowers.
8430,-1.1951613156695595,-0.4268504629766918,Metalworking and Electrical Machinery and Parts,8705,Blowers.
8430,-1.1951613156695595,-0.4268504629766918,Metalworking and Electrical Machinery and Parts,3603,Blowers.
8430,-1.1951613156695595,-0.4268504629766918,Metalworking and Electrical Machinery and Parts,2826,Blowers.
8709,-0.886236481531967,-0.3268433076542865,Metalworking and Electrical Machinery and Parts,4012,"Propelled, not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transpo..."
8709,-0.886236481531967,-0.3268433076542865,Metalworking and Electrical Machinery and Parts,8429,"Propelled, not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transpo..."
